STFID,NUMERSUM
471570038001,953.00000030
471570036002,745.00000030
471570036001,1446.00000013
471570034002,805.00000039
471570034001,805.00000028
471570032002,1268.00000034
471570032001,759.00000038
471570029004,1043.00000036
471570031004,974.00000014
471570039002,900.00000014
471570031002,818.00000042
471570030004,514.00000012
471570038002,789.00000040
471570040001,477.00000100
471570030003,945.00000018
471570096001,947.00000105
471570036003,825.00000013
471570096002,1422.00000052
470470607003,1454.94799525
471570032003,974.00000055
471570096003,565.00000021
471570085001,1263.00000036
471570031001,633.00000048
471570085002,1251.00000049
471570037001,556.00000029
471570029005,634.00000119
471570071001,757.00000038
471570034003,702.00000022
471570032004,833.00000039
471570031003,757.00000028
471570072002,714.00000015
471570043001,870.00000027
471570037002,706.00000017
471570213103,2760.00000128
471570072001,1021.00000062
471570041002,123.00000033
471570033001,611.00000026
471570033002,988.00000025
471570214101,935.00000039
471570040002,1211.00000006
471570213104,862.00000081
471570033003,596.00000035
471570035001,770.00000025
471570035002,924.00000022
471570046001,999.00000143
471570071002,667.00000030
471570073001,879.00000034
471570213511,1400.00000192
471570214201,2227.00000151
471570066002,1027.00000029
471570046002,846.00000011
471570096004,639.00000023
471570044001,362.00000028
471570213101,753.00000059
471570045002,376.00000007
471570085004,779.00000019
471570045001,838.00000022
471570035003,1407.00000071
471570067001,903.00000024
471570085003,775.00000063
471570213531,2794.00000108
471570063001,1065.00000025
471570073003,1419.00000152
471570066001,148.00000076
471570073002,1411.00000016
471570214202,1112.00000048
471570072003,794.00000086
471570077001,0.00000020
471570096005,876.00000067
471570071003,1081.00000039
471570215401,7258.00000408
471570063002,713.00000038
471570049002,699.00000040
471570048001,241.00000031
471570049001,641.00000023
471570050001,624.00000011
471570050002,742.00000009
471570051001,159.00000026
471570062001,1272.00000126
471570052001,461.00000036
471570214102,963.00000015
471570213521,3565.00000185
471570047001,780.00000047
471570093001,1391.00000130
471570074001,743.00000033
471570094001,620.00000047
471570061001,1073.00000057
471570066003,1300.00000071
471570096006,688.00000076
471570074002,924.00000070
471570063003,941.00000023
471570074003,1680.00000054
471570048002,162.00000022
471570213512,1306.00000044
471570095003,842.00000054
471570070001,1656.00000052
471570070002,1310.00000040
471570070003,865.00000030
471570213102,1453.00000026
471570067003,1323.00000025
471570067002,1642.00000100
471570048003,443.00000012
471570049003,558.00000014
471570067004,680.00000012
471570214103,911.00000038
471570050003,802.00000032
471570064001,739.00000018
471570064002,1169.00000073
471570095002,1329.00000105
471570062003,1061.00000023
471570047002,1008.00000016
471570062002,1018.00000020
471570213513,781.00000029
471570095001,1734.00000108
471570059001,1024.00000029
471570059002,611.00000034
471570094002,794.00000062
471570059003,817.00000054
471570058001,840.00000022
471570093002,1320.00000068
471570213533,3192.00000313
471570054001,563.00000045
471570083001,666.00000049
471570213206,882.00000030
471570084001,295.00000031
471570080001,1422.00000027
471570080002,1265.00000037
471570065002,1126.00000020
471570079001,1429.00000053
471570213204,577.00000104
471570213523,821.00000062
471570079002,916.00000052
471570079003,1413.00000040
471570047003,867.00000026
471570068001,767.00000032
471570213203,1558.00000043
471570059004,1459.00000042
471570068002,1090.00000049
471570065001,908.00000022
471570058002,1022.00000031
471570214302,2803.00000139
471570213205,2091.00000102
471570213522,1313.00000051
471570065003,623.00000061
471570213514,1044.00000044
471570054002,943.00000018
471570060001,1395.00000094
471570214301,1087.00000072
471570213202,672.00000040
471570068003,1153.00000044
471570213201,1132.00000074
471570069003,990.00000102
470470606003,1493.47019476
471570216131,4621.00000109
471570069002,948.00000045
471570094003,961.00000069
471570057001,511.00000036
471570213411,1323.00000086
471570057002,833.00000038
471570080003,1501.00000029
471570057003,618.00000024
471570057004,1221.00000048
471570055001,864.00000089
471570055002,604.00000086
471570060002,1004.00000022
471570080004,892.00000033
471570083002,1293.00000048
471570083003,1176.00000025
471570095004,866.00000049
471570053001,564.00000016
471570053002,777.00000012
471570053003,557.00000193
471570079005,1156.00000063
471570079004,1782.00000033
471570078102,1885.00000197
471570213532,1258.00000051
471570069001,1347.00000044
471570093003,664.00000029
471570078101,816.00000025
471570213524,1668.00000084
471570078103,944.00000110
471570075001,711.00000026
471570213422,1317.00000077
471570056001,624.00000026
471570075002,1108.00000065
471570056002,1052.00000031
471570095005,1529.00000112
471570081201,2315.00000103
471570094004,857.00000016
471570053005,1140.00000025
471570213314,772.00000178
471570053004,828.00000014
471570081202,1043.00000059
471570093004,1009.00000028
471570082001,909.00000020
471570082002,1145.00000044
471570082003,1271.00000083
471570081203,572.00000033
471570216122,2710.00000138
471570083004,845.00000043
471570216111,3763.00000066
471570213313,1140.00000059
471570213312,602.00000074
471570213412,1867.00000316
471570213322,432.00000098
471570056004,1254.00000017
471570081101,666.00000011
471570055003,1191.00000024
471570055004,1321.00000066
471570213311,769.00000047
471570081102,756.00000045
471570097001,921.00000059
471570056003,1138.00000027
471570078213,1401.00000032
471570082005,932.00000044
471570083005,967.00000032
471570097002,1667.00000038
471570217101,2900.00000164
471570082004,1972.00000100
471570107101,1459.00000155
471570053006,1199.00000022
471570078221,1808.00000042
471570213321,1558.00000121
471570215301,4567.00000151
471570081204,763.00000061
471570107102,1296.00000090
471570213413,2043.00000250
471570213323,1838.00000039
471570081205,1167.00000039
471570213421,3339.00000327
471570081105,537.00000032
471570081104,95.00000032
471570081103,541.00000042
471570105001,602.00000488
471570107201,975.00000121
471570106102,699.00000213
471570056005,489.00000053
471570104201,102.00000548
471570216112,3047.00000094
471570078214,740.00000026
471570081106,1154.00000062
471570217211,640.00000038
471570078211,1786.00000054
471570078212,1553.00000028
471570213423,2363.00000123
471570107202,1362.00000016
471570216121,2056.00000092
471570105003,1114.00000018
471570213324,3336.00000132
471570217232,2618.00000029
471570106101,1585.00000072
471570107203,1281.00000044
471570076001,0.00000386
471570217231,2003.00000034
471570104101,595.00000578
471570106103,1076.00000020
471570078215,1384.00000022
471570217212,1411.00000035
471570222201,760.00000041
471570107103,1689.00000043
471570105002,1524.00000010
471570217241,837.00000215
471570106105,2183.00000109
471570222202,776.00000086
471570106104,1019.00000051
471570105004,844.00000045
471570217233,4040.00000143
471570106302,2233.00000032
471570106201,1022.00000063
471570217213,2778.00000064
471570106202,1218.00000060
471570108202,1026.00000032
471570108201,901.00000030
471570108101,825.00000014
471570108103,1423.00000074
471570215201,1057.85438071
471570106301,1170.00000033
471570216201,1061.00000067
471570216202,1207.00000037
471570215202,1430.89787843
471570216203,483.00000072
471570217242,1373.00000084
471570108203,933.00000072
471570108102,1053.00000012
471570108106,875.00000046
471570108204,1056.00000019
471570106203,1976.00000046
471570108104,1443.00000067
471570215101,1708.00000066
471570106303,2576.00000026
471570222102,969.00000159
471570217441,2722.00000165
471570222101,1469.00000055
471570220221,1325.00000263
471570220212,937.00000075
471570220101,1156.00000075
471570217443,1114.00000085
471570217421,3412.00000161
471570108105,864.00000025
471570217451,2444.00000222
471570217422,1058.00000064
471570217321,1584.00000079
471570222205,989.00000037
471570217442,883.00000069
471570222204,1268.00000028
471570217322,2526.00000042
471570220211,2115.00000035
471570217311,584.00000010
471570222203,895.00000016
471570217312,1030.00000048
471570217313,851.00000006
471570109001,1147.00000055
471570109002,993.00000047
471570109003,980.00000016
471570109004,919.00000162
471570110201,722.00000097
471570110202,1040.00000027
471570110203,883.00000025
471570110101,696.00000018
471570110102,543.00000017
471570220227,427.00000039
471570220224,1167.00000052
471570217314,902.00000067
471570220223,1157.00000063
471570220222,1211.00000035
471570220213,1434.00000165
471570215102,1685.17426324
471570220102,1214.00000079
471570223211,810.00000077
471570223212,1635.00000024
471570223101,748.00000071
471570223102,1481.00000078
471570217324,1349.00000046
471570223103,1145.00000138
471570217323,971.00000071
471570220225,1498.00000060
471570220216,1025.00000038
471570220103,914.00000018
471570220226,1037.00000078
471570217452,4346.00000232
471570110103,767.00000023
471570220214,1482.00000136
471570220215,1484.00000070
471570217551,577.43619439
471570217423,2680.00000089
471570217411,732.00000059
471570217412,809.00000042
471570217413,930.00000046
471570217444,1163.00000075
471570217561,99.61695446
471570223213,1401.00000065
471570223104,1047.00000146
471570217414,2191.00000023
471570220104,1106.00000046
471570220105,851.00000036
471570110104,1170.00000077
471570217417,1219.00000053
471570223106,984.00000070
471570217424,1413.00000051
471570217416,1013.00000013
471570223105,960.00000049
471570221121,859.00000023
471570221122,816.00000023
471570217415,843.00000011
471570221124,1176.00000170
471570221123,1080.00000010
471570221111,2371.00000038
471570221113,2074.00000092
471570217511,3900.00000258
471570221114,729.00000065
471570223221,1704.00000101
471570219001,1338.00000036
471570223222,1103.00000029
471570223224,932.00000090
471570217542,1924.00000091
471570223301,855.00000045
471570110105,1205.00000010
471570223302,2212.00000100
471570217541,2536.00000071
471570221127,1002.00000016
471570222103,2289.00000144
471570221112,1400.00000012
471570221126,762.00000028
471570221125,1010.00000006
471570223303,2012.00000118
471570223223,985.00000039
471570219002,1425.12092262
471570219003,984.00000022
471570219004,1284.00000178
471570223304,591.00000039
471570221201,862.00000037
471570221202,716.00000045
471570221203,909.00000033
471570221205,578.00000077
471570221206,1274.00000075
471570217521,1782.68476793
471570224211,1025.00000051
471570221204,1752.00000048
471570224212,982.00000036
471570224213,1141.00000044
471570224214,2463.00000063
471570224101,877.00000034
471570217531,2978.92310849
471570224102,1185.00000022
471570224103,817.00000067
471570224105,799.05430552
471570221209,1313.00000020
471570221208,1055.00000013
471570224104,566.00000012
471570222104,444.35782607
471570224215,1023.00000039
471570224106,1314.00000022
471570221207,807.00000056
471570219005,591.51323865
471570221301,1468.80107407
471570221302,1488.13437962
471570224216,606.00000018
471570221303,1285.00000060
471570221304,808.44673618
471570224221,681.08777394
471570221305,1029.31213852
